"Issue #","Issue Name","Meeting","Status","First released version","Notes"
"`LWG2824 <https://wg21.link/LWG2824>`__","list::sort should say that the order of elements is unspecified if an exception is thrown","2017-02 (Kona)","|Complete|","","`#103569 <https://github.com/llvm/llvm-project/issues/103569>`__",""
"`LWG2826 <https://wg21.link/LWG2826>`__","string_view iterators use old wording","2017-02 (Kona)","|Complete|","","`#103570 <https://github.com/llvm/llvm-project/issues/103570>`__",""
"`LWG2834 <https://wg21.link/LWG2834>`__","Resolution LWG 2223 is missing wording about end iterators","2017-02 (Kona)","|Complete|","","`#103571 <https://github.com/llvm/llvm-project/issues/103571>`__",""
"`LWG2835 <https://wg21.link/LWG2835>`__","LWG 2536 seems to misspecify <tgmath.h>","2017-02 (Kona)","|Complete|","","`#103572 <https://github.com/llvm/llvm-project/issues/103572>`__",""
"`LWG2837 <https://wg21.link/LWG2837>`__","gcd and lcm should support a wider range of input values","2017-02 (Kona)","|Complete|","","`#103573 <https://github.com/llvm/llvm-project/issues/103573>`__",""
"`LWG2838 <https://wg21.link/LWG2838>`__","is_literal_type specification needs a little cleanup","2017-02 (Kona)","|Complete|","","`#103574 <https://github.com/llvm/llvm-project/issues/103574>`__",""
"`LWG2842 <https://wg21.link/LWG2842>`__","in_place_t check for optional::optional(U&&) should decay U","2017-02 (Kona)","|Complete|","","`#103575 <https://github.com/llvm/llvm-project/issues/103575>`__",""
"`LWG2850 <https://wg21.link/LWG2850>`__","std::function move constructor does unnecessary work","2017-02 (Kona)","|Complete|","","`#103576 <https://github.com/llvm/llvm-project/issues/103576>`__",""
"`LWG2853 <https://wg21.link/LWG2853>`__","Possible inconsistency in specification of erase in [vector.modifiers]","2017-02 (Kona)","|Complete|","","`#103577 <https://github.com/llvm/llvm-project/issues/103577>`__",""
"`LWG2855 <https://wg21.link/LWG2855>`__","std::throw_with_nested(""string_literal"")","2017-02 (Kona)","|Complete|","","`#103578 <https://github.com/llvm/llvm-project/issues/103578>`__",""
"`LWG2857 <https://wg21.link/LWG2857>`__","{variant,optional,any}::emplace should return the constructed value","2017-02 (Kona)","|Complete|","","`#103579 <https://github.com/llvm/llvm-project/issues/103579>`__",""
"`LWG2861 <https://wg21.link/LWG2861>`__","basic_string should require that charT match traits::char_type","2017-02 (Kona)","|Complete|","","`#103580 <https://github.com/llvm/llvm-project/issues/103580>`__",""
"`LWG2866 <https://wg21.link/LWG2866>`__","Incorrect derived classes constraints","2017-02 (Kona)","|Nothing To Do|","","`#103581 <https://github.com/llvm/llvm-project/issues/103581>`__",""
"`LWG2868 <https://wg21.link/LWG2868>`__","Missing specification of bad_any_cast::what()","2017-02 (Kona)","|Complete|","","`#103582 <https://github.com/llvm/llvm-project/issues/103582>`__",""
"`LWG2872 <https://wg21.link/LWG2872>`__","Add definition for direct-non-list-initialization","2017-02 (Kona)","|Complete|","","`#103583 <https://github.com/llvm/llvm-project/issues/103583>`__",""
"`LWG2873 <https://wg21.link/LWG2873>`__","Add noexcept to several shared_ptr related functions","2017-02 (Kona)","|Complete|","","`#103584 <https://github.com/llvm/llvm-project/issues/103584>`__",""
"`LWG2874 <https://wg21.link/LWG2874>`__","Constructor ``shared_ptr::shared_ptr(Y*)``\  should be constrained","2017-02 (Kona)","|Complete|","13","`#103585 <https://github.com/llvm/llvm-project/issues/103585>`__",""
"`LWG2875 <https://wg21.link/LWG2875>`__","shared_ptr::shared_ptr(Y\*, D, [|hellip|\ ]) constructors should be constrained","2017-02 (Kona)","|Complete|","","`#103586 <https://github.com/llvm/llvm-project/issues/103586>`__",""
"`LWG2876 <https://wg21.link/LWG2876>`__","``shared_ptr::shared_ptr(const weak_ptr<Y>&)``\  constructor should be constrained","2017-02 (Kona)","|Complete|","14","`#103587 <https://github.com/llvm/llvm-project/issues/103587>`__",""
"`LWG2878 <https://wg21.link/LWG2878>`__","Missing DefaultConstructible requirement for istream_iterator default constructor","2017-02 (Kona)","|Complete|","","`#103588 <https://github.com/llvm/llvm-project/issues/103588>`__",""
"`LWG2890 <https://wg21.link/LWG2890>`__","The definition of 'object state' applies only to class types","2017-02 (Kona)","|Complete|","","`#103589 <https://github.com/llvm/llvm-project/issues/103589>`__",""
"`LWG2900 <https://wg21.link/LWG2900>`__","The copy and move constructors of optional are not constexpr","2017-02 (Kona)","|Complete|","","`#103591 <https://github.com/llvm/llvm-project/issues/103591>`__",""
"`LWG2903 <https://wg21.link/LWG2903>`__","The form of initialization for the emplace-constructors is not specified","2017-02 (Kona)","|Complete|","","`#103593 <https://github.com/llvm/llvm-project/issues/103593>`__",""
"`LWG2904 <https://wg21.link/LWG2904>`__","Make variant move-assignment more exception safe","2017-02 (Kona)","|Complete|","","`#103594 <https://github.com/llvm/llvm-project/issues/103594>`__",""
"`LWG2905 <https://wg21.link/LWG2905>`__","is_constructible_v<unique_ptr<P, D>, P, D const &> should be false when D is not copy constructible","2017-02 (Kona)","|Complete|","","`#103595 <https://github.com/llvm/llvm-project/issues/103595>`__",""
"`LWG2908 <https://wg21.link/LWG2908>`__","The less-than operator for shared pointers could do more","2017-02 (Kona)","|Complete|","","`#103596 <https://github.com/llvm/llvm-project/issues/103596>`__",""
"`LWG2911 <https://wg21.link/LWG2911>`__","An is_aggregate type trait is needed","2017-02 (Kona)","|Complete|","","`#103597 <https://github.com/llvm/llvm-project/issues/103597>`__",""
"`LWG2921 <https://wg21.link/LWG2921>`__","packaged_task and type-erased allocators","2017-02 (Kona)","|Complete|","20","`#103598 <https://github.com/llvm/llvm-project/issues/103598>`__","Originally implemented in LLVM 6 but reverted later. Old documentation incorrectly said it was implemented."
"`LWG2934 <https://wg21.link/LWG2934>`__","optional<const T> doesn't compare with T","2017-02 (Kona)","|Complete|","","`#103599 <https://github.com/llvm/llvm-project/issues/103599>`__",""
"","","","","",""
"`LWG2901 <https://wg21.link/LWG2901>`__","Variants cannot properly support allocators","2017-07 (Toronto)","|Complete|","","`#103600 <https://github.com/llvm/llvm-project/issues/103600>`__",""
"`LWG2955 <https://wg21.link/LWG2955>`__","``to_chars / from_chars``\  depend on ``std::string``\ ","2017-07 (Toronto)","|Nothing To Do|","","`#103601 <https://github.com/llvm/llvm-project/issues/103601>`__","Resolved by `P0682R1 <https://wg21.link/P0682R1>`__"
"`LWG2956 <https://wg21.link/LWG2956>`__","``filesystem::canonical()``\  still defined in terms of ``absolute(p, base)``\ ","2017-07 (Toronto)","|Complete|","","`#103602 <https://github.com/llvm/llvm-project/issues/103602>`__",""
